article_id,slug,date,time,is_updated,headline,excerpt,article_url,scraped_at
r~48e010021b3611ea82ef0cc47ab5f122,pribehy-fararu-neratov-chlum,2019-12-24,19:34:00,False,"Jako farář se každý z nich vydal vlastní cestou. A všichni dělají ""zázraky""","Příběhy tří farářů, Josefa Suchára v Neratově, Josefa Hubálka v Chlumku u Luže a Karla Moravce na Hoře Matky Boží v Králíkách.",/domaci//domaci/pribehy-fararu-neratov-chlum/r~48e010021b3611ea82ef0cc47ab5f122/,03-05-2020 19:50:08
r~8647983c262d11ea9d020cc47ab5f122,okd-zacne-znovu-tezit-v-patek-hackersky-utok-bezpecnost-horn,2019-12-24,12:42:00,True,"OKD začne znovu těžit v pátek, hackerský útok bezpečnost horníků neohrozil","Čidla metanu nepřestala fungovat, a bezpečnost horníků tak nebyla ohrožena.",/domaci//domaci/okd-zacne-znovu-tezit-v-patek-hackersky-utok-bezpecnost-horn/r~8647983c262d11ea9d020cc47ab5f122/,03-05-2020 19:50:08
r~99e00162262411ea858fac1f6b220ee8,pozor-v-kronosich-na-horach-hrozi-laviny-lanovka-na-snezku-n,2019-12-24,09:09:00,False,"Pozor na horách, v Krkonoších hrozí laviny. Lanovka na Sněžku nejede",Lanovka na Sněžku se ráno nerozjela kvůli silnému větru.,/domaci//domaci/pozor-v-kronosich-na-horach-hrozi-laviny-lanovka-na-snezku-n/r~99e00162262411ea858fac1f6b220ee8/,03-05-2020 19:50:08
r~ef8f220c231b11ea82ef0cc47ab5f122,nemuzu-dat-detem-na-stul-suche-brambory-jake-jsou-vanoce-u-l,2019-12-24,06:44:00,False,"""Nemůžu dát dětem na stůl suché brambory."" Jaké jsou Vánoce tam, kde na ně nemají","Příběhy tří lidí, kteří si nemohou dovolit utratit za Vánoce tisíce korun. Šetří, jak se jen dá. Jak Vánoce slaví oni?",/domaci//domaci/nemuzu-dat-detem-na-stul-suche-brambory-jake-jsou-vanoce-u-l/r~ef8f220c231b11ea82ef0cc47ab5f122/,03-05-2020 19:50:08
r~025a6d8825a111ea926e0cc47ab5f122,spolecnost-okd-ochromil-hackersky-utok-prerusila-tezbu-ve-vs,2019-12-23,21:31:00,True,"Společnost OKD ochromil hackerský útok, přerušila těžbu ve všech dolech na Karvinsku",Na místo dorazili odborníci z Národního úřadu pro kybernetickou a informační bezpečnost.,/domaci//domaci/spolecnost-okd-ochromil-hackersky-utok-prerusila-tezbu-ve-vs/r~025a6d8825a111ea926e0cc47ab5f122/,03-05-2020 19:50:08
r~4e9e6e76258611ea84c6ac1f6b220ee8,politici-rozdavali-na-staromestskem-namesti-polevku,2019-12-23,14:24:00,False,"Hřib s Bartošem rozlévali v Praze rybí polévku, ve frontě docházelo k potyčkám","Dlouhé fronty na jídlo zdarma se neobešly bez hádek a strkanic, dorazili především senioři.",/domaci//domaci/politici-rozdavali-na-staromestskem-namesti-polevku/r~4e9e6e76258611ea84c6ac1f6b220ee8/,03-05-2020 19:50:08
r~ac39469e257411ea82ef0cc47ab5f122,cesi-maji-obavy-z-migrace-zdravi-a-zivotniho-prostredi,2019-12-23,13:13:00,False,Ze zhoršení životního prostředí už mají Češi stejný strach jako z migrace nebo zdraví,"O životní prostředí i o vlastní zdraví má strach 19 procent lidí, migrace se obává 21 procent Čechů. Výrazně roste pocit bezpečí v Česku.",/domaci//domaci/cesi-maji-obavy-z-migrace-zdravi-a-zivotniho-prostredi/r~ac39469e257411ea82ef0cc47ab5f122/,03-05-2020 19:50:08
r~deb1e48e225c11ea8776ac1f6b220ee8,navzdory-diagnoze-serial-o-lidech-kteri-maji-zdravotni-probl,2019-12-23,11:42:00,False,"Navzdory diagnóze. Seriál o lidech, kteří mají zdravotní problémy, přesto žijí naplno","Aktuálně.cz přináší sváteční seriál o lidech, kteří navzdory zdravotnímu postižení pracují, plní si sny a bojují za ostatní lidi s podobnou diagnózou.",/domaci//domaci/navzdory-diagnoze-serial-o-lidech-kteri-maji-zdravotni-probl/r~deb1e48e225c11ea8776ac1f6b220ee8/,03-05-2020 19:50:08
r~ba885474256511eaac60ac1f6b220ee8,ceka-nas-nadprumerne-teply-stedry-den-teploty-se-mohou-vyspl,2019-12-23,10:48:00,False,"Čeká nás nadprůměrně teplý Štědrý den, teploty se mohou vyšplhat až k osmi stupňům",I letos je podle meteorologů šance na bílé Vánoce nulová.,/domaci//domaci/ceka-nas-nadprumerne-teply-stedry-den-teploty-se-mohou-vyspl/r~ba885474256511eaac60ac1f6b220ee8/,03-05-2020 19:50:08
r~2aaf7ede1dba11ea926e0cc47ab5f122,v-cesku-je-k-mani-nova-znacka-telefonu-realme-z-ciny-se-zame,2019-12-23,10:09:00,False,"Do Česka míří nové čínské mobily. Realme cílí na mladé, strážci dat jsou zatím klidní","Podle mluvčího kyberbezpečnostního úřadu problémy nehrozí, pokud budou lidé dodržovat standardní bezpečnostní pravidla pro využívání mobilů.",/domaci//ekonomika/v-cesku-je-k-mani-nova-znacka-telefonu-realme-z-ciny-se-zame/r~2aaf7ede1dba11ea926e0cc47ab5f122/,03-05-2020 19:50:08
r~9f0f259221aa11ea84c6ac1f6b220ee8,vanoce-1989-historik-frantisek-emmert,2019-12-23,05:30:00,False,"Vánoce 1989. Češi hltali svobodu, nahlédli do Rakouska a slavili Havla, říká historik","Vánoce 1989 asi pamětníci nikdy nezapomenou. Probíhala sametová revoluce, Občanské fórum přebíralo moc od komunistů a obnovovalo demokracii.",/domaci//domaci/vanoce-1989-historik-frantisek-emmert/r~9f0f259221aa11ea84c6ac1f6b220ee8/,03-05-2020 19:50:09
policie-obvinila-muze-z-pokusu-o-dvojnasobnou-vrazdu-za-utok,karlovarsky,2019-12-22,18:47:00,True,Za útok sekerou na pošťáka v Aši hrozí mladíkovi výjimečný trest,Muž je podezřelý z pátečního útoku na poštovního doručovatele a jeho přítelkyni v Aši.,/domaci//regiony/karlovarsky/policie-obvinila-muze-z-pokusu-o-dvojnasobnou-vrazdu-za-utok/r~dd4456dc24a911ea9ec9ac1f6b220ee8/,03-05-2020 19:50:09
r~2179afe224c711ea82ef0cc47ab5f122,predvanocni-napor-klientu-ochromil-chod-velkych-e-shopu-nest,2019-12-22,17:10:00,True,"Nápor lidí, již se chtěli vyhnout frontám v obchodech, ochromil chod velkých e-shopů","Nápor klientů je tak velký, že firmy Rohlík.cz a Košík.cz mají s doručováním objednávek i několikahodinové zpoždění.",/domaci//domaci/predvanocni-napor-klientu-ochromil-chod-velkych-e-shopu-nest/r~2179afe224c711ea82ef0cc47ab5f122/,03-05-2020 19:50:09
nejvetsi-fastfoody-v-cesku,nakupovani,2019-12-22,11:35:00,False,Smažená kuřata v Česku slaví 25 let. Na KFC už v počtu poboček nestačí ani McDonald's,"Trh fastfoodových restaurací za poslední čtvrtstoletí řádně zhoustl, podívejte se, které značky můžete v Česku potkat.",/domaci//finance/nakupovani/nejvetsi-fastfoody-v-cesku/r~de143e9e225e11ea84c6ac1f6b220ee8/,03-05-2020 19:50:09
prijeti-eura-nadale-brani-ekonomicke-rozdily-ceska-a-eurozon,ceska-ekonomika,2019-12-22,07:30:00,False,"Přijetí eura nadále brání ekonomické rozdíly Česka a eurozóny, tvrdí analýza ČNB",Dalším rizikovým faktorem je nesladěnost finančních cyklů ČR a eurozóny a otázka dlouhodobé udržitelnosti českých veřejných financí.,/domaci//ekonomika/ceska-ekonomika/prijeti-eura-nadale-brani-ekonomicke-rozdily-ceska-a-eurozon/r~05ddbbc2248411ea858fac1f6b220ee8/,03-05-2020 19:50:09
r~b061ec40202811eab1410cc47ab5f122,jak-se-za-10-let-zmenily-televizni-vanoce,2019-12-22,06:34:00,False,Příchod Pelíšků a neoblíbené nové pohádky. Jak se za 10 let změnily televizní Vánoce?,"Může se zdát, že se vánoční televizní program téměř nemění, jeho vývoj v posledních deseti letech ale skýtá nejedno překvapení.",/domaci//domaci/jak-se-za-10-let-zmenily-televizni-vanoce/r~b061ec40202811eab1410cc47ab5f122/,03-05-2020 19:50:09
r~d7edfcb023ff11eab1410cc47ab5f122,o-vanocich-nebude-mrznout-ani-v-noci-ochladi-se-az-v-polovin,2019-12-21,15:36:00,False,O Vánocích nebude mrznout ani v noci. Ochladí se až v polovině ledna,Během svátků očekávají meteorologové také déšť.,/domaci//domaci/o-vanocich-nebude-mrznout-ani-v-noci-ochladi-se-az-v-polovin/r~d7edfcb023ff11eab1410cc47ab5f122/,03-05-2020 19:50:09
r~c9b5aaf223f611eaac760cc47ab5f122,cesko-vydalo-do-armenie-synovce-tamniho-exprezidenta-je-obvi,2019-12-21,14:36:00,False,Česko vydalo do Arménie synovce tamního exprezidenta. Je obviněný z pašování drog,"Zásahová jednotka ho zadržela v Praze v loňském prosinci, při zatýkání se prokázal falešným guatemalským cestovním pasem na jméno Franklin Gonzales.",/domaci//domaci/cesko-vydalo-do-armenie-synovce-tamniho-exprezidenta-je-obvi/r~c9b5aaf223f611eaac760cc47ab5f122/,03-05-2020 19:50:09
r~c2708492218a11ea8776ac1f6b220ee8,cnb-dala-smenarne-pokutu-300000-kc-za-informovani-o-kurzech,2019-12-21,12:25:00,False,Kouzlení s velikostí písma a problikáváním. Směnárny zkoušely v Praze opět nové triky,"Podle ČNB byly tabulky na monitoru umístěny tak, že zájemce o směnu mohl nabýt dojmu, že pro něj platí výhodnější kurz.",/domaci//ekonomika/cnb-dala-smenarne-pokutu-300000-kc-za-informovani-o-kurzech/r~c2708492218a11ea8776ac1f6b220ee8/,03-05-2020 19:50:09
bartos-bude-mit-ve-stranickych-volbsoupere-sefem-piratu-chce,politika,2019-12-21,08:28:00,False,Piráti mohou mít nového šéfa. Nominaci na předsedu získal i Ferjenčík a Pikal,"Oba vyzyvatelé současného předsedy v příspěvcích na fóru upozornili, že nevylučují odstoupení od kandidatury na nejvyšší stranický post.",/domaci//domaci/politika/bartos-bude-mit-ve-stranickych-volbsoupere-sefem-piratu-chce/r~954b02e623c211eaac60ac1f6b220ee8/,03-05-2020 19:50:09
policie-zasahuje-v-centru-brna-lide-nahlasili-cloveka-se-str,jihomoravsky,2019-12-20,19:13:00,True,"Policie po nahlášené střelbě zasahovala v Brně, zadržela muže s plynovou pistolí",Podle policistů mohlo jít pouze o klukovinu či pokus o vtip. Pachatele s plynovou pistolí již zadrželi.,/domaci//regiony/jihomoravsky/policie-zasahuje-v-centru-brna-lide-nahlasili-cloveka-se-str/r~7f6fc74e232811ea858fac1f6b220ee8/,03-05-2020 19:50:11
r~0f6a4fa6233b11eaac60ac1f6b220ee8,dalsi-problem-stihaneho-exspiona-soud-ho-nepustil-k-majetku,2019-12-20,19:00:00,False,"Další problém stíhaného exšpiona. Soud ho nepustil k majetku, zajištěný má i dům","Bývalý náměstek civilní rozvědky Zdeněk Blahut neuspěl s žádostí, aby mu soud uvolnil majetek. Exzpravodajce stíhá policie pro možný podvod.",/domaci//domaci/dalsi-problem-stihaneho-exspiona-soud-ho-nepustil-k-majetku/r~0f6a4fa6233b11eaac60ac1f6b220ee8/,03-05-2020 19:50:11
r~1cc7612a20c511eab1410cc47ab5f122,lecenych-transsexualu-v-cesku-pribyva-vice-premen-je-na-muze,2019-12-20,17:58:00,False,Léčených transsexuálů přibývá. Přeměn z ženy na muže je dvakrát víc než naopak,"Letos zatím odborná komise doporučila k operativní změně pohlaví 133 pacientů, před šesti lety jich bylo jen dvanáct. Snižuje se i jejich věk.",/domaci//domaci/lecenych-transsexualu-v-cesku-pribyva-vice-premen-je-na-muze/r~1cc7612a20c511eab1410cc47ab5f122/,03-05-2020 19:50:11
r~b8da3706231611eaac60ac1f6b220ee8,zakaz-predjizdeni-pro-kamiony-se-rozsiri-na-145-kilometru-da,2019-12-20,17:38:00,True,"Zákaz předjíždění pro kamiony se výrazně rozšíří, trvale bude na 145 kilometrů dálnic",Kromě stálých úseků platí také dočasný zákaz předjíždění pro kamiony na části dálnice D1 na Vysočině při špatném počasí nebo hustém provozu.,/domaci//domaci/zakaz-predjizdeni-pro-kamiony-se-rozsiri-na-145-kilometru-da/r~b8da3706231611eaac60ac1f6b220ee8/,03-05-2020 19:50:11
r~1b8f73e6234111ea9ec9ac1f6b220ee8,horniky-kteri-pred-rokem-zahynuli-v-dole-csm-pripomina-ve-st,2019-12-20,17:07:00,False,"Horníky, kteří před rokem zahynuli v dole ČSM, připomíná ve Stonavě žulová slza",Posvěcení sochy a pietního shromáždění k ročnímu výročí neštěstí se zúčastnilo několik stovek lidí včetně premiéra Andreje Babiše.,/domaci//domaci/horniky-kteri-pred-rokem-zahynuli-v-dole-csm-pripomina-ve-st/r~1b8f73e6234111ea9ec9ac1f6b220ee8/,03-05-2020 19:50:11
r~1e49edd0232511ea84c6ac1f6b220ee8,sefka-uradu-prace-konci-povede-pobocku-v-liberci-novy-redite,2019-12-20,14:50:00,True,"Šéfka úřadu práce končí, povede pobočku v Liberci. Nový ředitel zatím není","Kateřina Sadílková končí ve funkci z rodinných důvodů, ministerstvo na pozici vyhlásí výběrové řízení.",/domaci//domaci/sefka-uradu-prace-konci-povede-pobocku-v-liberci-novy-redite/r~1e49edd0232511ea84c6ac1f6b220ee8/,03-05-2020 19:50:11
nejvetsi-podporu-volicu-si-dal-drzi-ano-nasleduji-pirati-a-o,politika,2019-12-20,14:18:00,True,"Největší podporu voličů si dál drží ANO. Následují Piráti a ODS, ukázal průzkum","Hnutí ANO by nyní volilo 29,5 procenta lidí, tedy zhruba stejně jako o měsíc dříve.",/domaci//domaci/politika/nejvetsi-podporu-volicu-si-dal-drzi-ano-nasleduji-pirati-a-o/r~fd8f26ce232811eab259ac1f6b220ee8/,03-05-2020 19:50:11
r~f596286a230411ea88f50cc47ab5f122,posta-zdrazuje-za-doporucena-a-cenna-psani-si-cesi-priplati,2019-12-20,10:30:00,True,Pošta zdražuje. Za doporučená a cenná psaní si Češi od ledna připlatí,"Od února pak obyčejné psaní do 50 g doručované v rychlejším, takzvaném prioritním režimu bude stát 26 Kč namísto současných 19 korun.",/domaci//ekonomika/posta-zdrazuje-za-doporucena-a-cenna-psani-si-cesi-priplati/r~f596286a230411ea88f50cc47ab5f122/,03-05-2020 19:50:11
strelba-se-bude-opakovat-duchodci-se-nelibilo-ze-kvuli-zraku,moravskoslezsky,2019-12-20,10:24:00,False,"""Střelba se asi bude opakovat."" Lidé začali tragédii v Ostravě využívat jako výhrůžku",Policisté podobných případů řešili už několik.,/domaci//regiony/moravskoslezsky/strelba-se-bude-opakovat-duchodci-se-nelibilo-ze-kvuli-zraku/r~e72d7cac230811eaa24cac1f6b220ee8/,03-05-2020 19:50:11
r~5fe5b5fe230611eab1410cc47ab5f122,nekandidujete-ve-volbach-sloucime-vasi-obec-s-jinou,2019-12-20,10:24:00,False,"Nekandidujete ve volbách, sloučíme vaši obec s jinou, plánuje vnitro","Vnitro plánuje rušit obce, kde lidé dlouhodobě nechtějí kandidovat do zastupitelstva a řídit je musí správce.",/domaci//domaci/nekandidujete-ve-volbach-sloucime-vasi-obec-s-jinou/r~5fe5b5fe230611eab1410cc47ab5f122/,03-05-2020 19:50:11
r~bf01fcd6220d11ea9ec9ac1f6b220ee8,ono-se-to-zlomi-rika-predseda-ods-fiala-ke-ztrate-jeho-stran,2019-12-20,05:30:00,False,"Není pravda, že Babiš je génius a my ostatní jsme neschopní, tvrdí šéf ODS Fiala","""Já s vámi nemůžu vést rozhovor o tom, co bude, když bude neúspěch. Protože já tak neuvažuji,"" tvrdí v rozhovoru pro Aktuálně.cz šéf ODS Fiala.",/domaci//domaci/ono-se-to-zlomi-rika-predseda-ods-fiala-ke-ztrate-jeho-stran/r~bf01fcd6220d11ea9ec9ac1f6b220ee8/,03-05-2020 19:50:11
r~21bfe21e229211ea8776ac1f6b220ee8,krajska-mesta-protestovala-proti-babisovi-prisly-stovky-lidi,2019-12-19,20:41:00,True,"Krajská města protestovala proti Babišovi, na demonstrace přišly stovky lidí",Spolek Milion chvilek ve čtvrtek po celé České republice pořádal protestní akci za odstoupení premiéra Babiše.,/domaci//domaci/krajska-mesta-protestovala-proti-babisovi-prisly-stovky-lidi/r~21bfe21e229211ea8776ac1f6b220ee8/,03-05-2020 19:50:11
r~dc798b4c219211eab259ac1f6b220ee8,pribeh-stoleteho-pana-ludvik-kucerky-osvetim-hrac-karet,2019-12-19,19:36:00,False,"Příběh stoletého pana Kučerky: Karetní podvodník, který přežil Osvětim a měl 80 žen",Jeho příběh natočila dokumentaristka Eva Tomanová v rámci cyklu Narozeni 1918. Natáčení se stalo jakousi hrou o odpuštění.,/domaci//domaci/pribeh-stoleteho-pana-ludvik-kucerky-osvetim-hrac-karet/r~dc798b4c219211eab259ac1f6b220ee8/,03-05-2020 19:50:11
r~01aa0e6e223d11ea926e0cc47ab5f122,ovcacek-se-oprel-do-ruska-kritika-zarazeni-21-srpna-mezi-pam,2019-12-19,17:21:00,True,"Kritika ohledně 21. srpna je nepřijatelná, vzkazují Rusku Babiš, Zeman i opozice","Ruské ministerstvo zahraničí ve středu uvedlo, že české zařazení 21. srpna mezi památné dny sotva přispěje ke spolupráci mezi oběma státy.",/domaci//domaci/ovcacek-se-oprel-do-ruska-kritika-zarazeni-21-srpna-mezi-pam/r~01aa0e6e223d11ea926e0cc47ab5f122/,03-05-2020 19:50:13
r~ae9fac9a224811ea8d520cc47ab5f122,odbornici-zadaji-uplne-stazeni-navrhu-stavebniho-zakona,2019-12-19,15:29:00,True,"""Smrt památkářství v Česku."" Odborníci žádají úplné stažení návrhu stavebního zákona","Návrh stavebního zákona je podle odborníků na kulturní dědictví natolik špatný, že jej nelze dílčími připomínkami zlepšit, a měl by být stažen.",/domaci//domaci/odbornici-zadaji-uplne-stazeni-navrhu-stavebniho-zakona/r~ae9fac9a224811ea8d520cc47ab5f122/,03-05-2020 19:50:13
r~afb30f3e226911ea926e0cc47ab5f122,ano-vyloucilo-trestne-stihaneho-starostu-varnsdorfu,2019-12-19,15:23:00,False,Hnutí ANO ze svých řad vyloučilo trestně stíhaného starostu Varnsdorfu,"Starosta Stanislav Horáček je stíhaný kvůli kauze pronájmu radarů, od minulého týdne je ve vazbě.",/domaci//domaci/ano-vyloucilo-trestne-stihaneho-starostu-varnsdorfu/r~afb30f3e226911ea926e0cc47ab5f122/,03-05-2020 19:50:13
r~9c0647da226911ea8776ac1f6b220ee8,zlodeji-take-shani-darky-v-retezcich-se-kolem-vanoc-nejvice,2019-12-19,15:16:00,False,Také zloději shání dárky. V řetězcích se kolem Vánoc nejvíce krade kosmetika a hračky,"Během roku převládají ve finančním vyjádření krádeže čerstvých potravin, cukrovinek a drogerie.",/domaci//ekonomika/zlodeji-take-shani-darky-v-retezcich-se-kolem-vanoc-nejvice/r~9c0647da226911ea8776ac1f6b220ee8/,03-05-2020 19:50:13
r~5aed2f92226011eab259ac1f6b220ee8,statni-zastupce-saroch-bude-muset-resit-zda-capi-hnizdo-peni,2019-12-19,14:21:00,False,"Státní zástupce Šaroch bude muset řešit, zda Čapí hnízdo dotace opravdu potřebovalo","Šaroch musí také prověřit, zda Babiš není nepřímým pachatelem a jestli získání 50milionové dotace neřídil z pozadí.",/domaci//domaci/statni-zastupce-saroch-bude-muset-resit-zda-capi-hnizdo-peni/r~5aed2f92226011eab259ac1f6b220ee8/,03-05-2020 19:50:13
r~db2edc18224d11ea84260cc47ab5f122,rok-od-tragedie-v-dole-csm-stale-neni-jasne-co-se-stalo-vyse,2019-12-19,12:25:00,False,"Rok od tragédie v dole ČSM stále není jasné, co se stalo. Vyšetřování spěje do finále","Vyšetřování má odpovědět i na otázku, zda horníci či jejich nadřízení úmyslně zakryli v dole bezpečnostní čidla, aby nezdržovala těžbu.",/domaci//domaci/rok-od-tragedie-v-dole-csm-stale-neni-jasne-co-se-stalo-vyse/r~db2edc18224d11ea84260cc47ab5f122/,03-05-2020 19:50:13
r~8685b94e222e11ea88f50cc47ab5f122,pocasi-vanoce,2019-12-19,12:10:00,True,Poslední předvánoční víkend bude sychravý. Česko čeká déšť a teploty do deseti stupňů,"Předvánoční dny budou ve znamení zatažené oblohy, deštivého počasí a teplot mezi 4 a 8 stupni.",/domaci//pocasi/pocasi-vanoce/r~8685b94e222e11ea88f50cc47ab5f122/,03-05-2020 19:50:13
ceske-drahy-pred-svatky-posili-spoje-o-deset-tisic-mist-vypr,doprava,2019-12-19,11:27:00,False,České dráhy před svátky posílí spoje o deset tisíc míst. Vypraví i mimořádný vlak,"Posíleny budou například linky z Prahy do Plzně a Chebu, z Prahy přes Ústí nad Labem do Chebu nebo z Prahy do Českých Budějovic.",/domaci//ekonomika/doprava/ceske-drahy-pred-svatky-posili-spoje-o-deset-tisic-mist-vypr/r~d733b4ac224911ea8776ac1f6b220ee8/,03-05-2020 19:50:13
r~e19c9180217611eab259ac1f6b220ee8,miliardar-simane-slavi-sedmdesatku-podivejte-se-na-pribeh-ma,2019-12-19,09:16:00,False,Miliardář Šimáně slaví sedmdesátku. Podívejte se na příběh majitele Smartwings i ČSA,"Jiří Šimáně je většinovým majitelem společnosti Unimex Group, do které patří například letecká společnost Smartwings nebo golfový resort Albatross.",/domaci//ekonomika/miliardar-simane-slavi-sedmdesatku-podivejte-se-na-pribeh-ma/r~e19c9180217611eab259ac1f6b220ee8/,03-05-2020 19:50:13
r~8897864c223611ea8776ac1f6b220ee8,nss-financni-urad-chyboval-kdyz-jane-necasove-domeril-darova,2019-12-19,09:06:00,False,"NSS: Finanční úřad chyboval, když Janě Nečasové doměřil darovací daň","Nejvyšší správní soud (NSS) vyhověl kasační stížnosti Nečasové (dříve Nagyové), poukázal na chybu při doručování výzvy.",/domaci//domaci/nss-financni-urad-chyboval-kdyz-jane-necasove-domeril-darova/r~8897864c223611ea8776ac1f6b220ee8/,03-05-2020 19:50:13
r~3a1c7d0820cc11ea84c6ac1f6b220ee8,utajena-krestanska-sekta-v-praze-lovi-ovecky-za-pomoci-lzi-a,2019-12-19,05:30:00,False,"Když odejdeš, skončíš v pekle. Tajemná sekta už ulovila desítky českých dívek",Vše začíná lží a manipulací a končí u citového vydírání. Jen část českých dívek se proto dokáže ze sekty vymanit. Desítkám z nich se to nepovedlo.,/domaci//domaci/utajena-krestanska-sekta-v-praze-lovi-ovecky-za-pomoci-lzi-a/r~3a1c7d0820cc11ea84c6ac1f6b220ee8/,03-05-2020 19:50:13
padesatka-svalovcu-prisla-podporit-rozpad-koalice,praha,2019-12-18,20:00:00,False,"Padesátka svalovců přišla podpořit rozpad koalice. Cítil jsem se stísněně, říká radní","Muži tvrdili, že podporují rozpad koalice, která chce zrušit výjimky pro noční provoz předzahrádek barů a hospod.",/domaci//regiony/praha/padesatka-svalovcu-prisla-podporit-rozpad-koalice/r~2726248221a911eaac760cc47ab5f122/,03-05-2020 19:50:13
r~32e0256021b911eaac760cc47ab5f122,snemovna-nerozhodla-o-komisi-ktere-by-prozkoumala-vliv-ciny,2019-12-18,18:35:00,False,"Sněmovna nerozhodla o komisi, které by prozkoumala vliv Číny a Ruska na dění v Česku","Zřízení vyšetřovací komise zpochybňovali ve dvouhodinové debatě poslanci ANO, SPD, KSČM i ČSSD. K návrhu se vrátí koncem ledna.",/domaci//domaci/snemovna-nerozhodla-o-komisi-ktere-by-prozkoumala-vliv-ciny/r~32e0256021b911eaac760cc47ab5f122/,03-05-2020 19:50:13
r~ab5be804061f11eab259ac1f6b220ee8,lyzarske-skoly-lakaji-nove-instruktory-nabizi-pekne-prostred,2019-12-18,18:21:00,False,"Pracujte v nejkrásnější kanceláři světa, lákají skiareály instruktory. Jdou na dračku","Zimní sezonu zahájí česká střediska asi za měsíc. Lyžařské školy se ale už nyní předhánějí v tom, kdo nabídne svým instruktorům více benefitů.",/domaci//domaci/lyzarske-skoly-lakaji-nove-instruktory-nabizi-pekne-prostred/r~ab5be804061f11eab259ac1f6b220ee8/,03-05-2020 19:50:13
r~59b3349821aa11ea8776ac1f6b220ee8,poslanci-schvalili-zvyseni-rychlosti-invalidnich-voziku,2019-12-18,16:31:00,False,Poslanci schválili zvýšení rychlosti invalidních vozíků na 15 kilometrů za hodinu,"Změnu předpokládá novela poslanců ČSSD, kterou ve středu schválila sněmovna.",/domaci//domaci/poslanci-schvalili-zvyseni-rychlosti-invalidnich-voziku/r~59b3349821aa11ea8776ac1f6b220ee8/,03-05-2020 19:50:14
r~a19c80a421a811ea926e0cc47ab5f122,jmeli-se-kalamitne-rozsirilo-do-ctyr-kraju,2019-12-18,16:20:00,False,"Jmelí se kalamitně rozšířilo do čtyř krajů. Odborníci neví, proč má problém jen Česko","Česko je jmelím napadené více než okolní státy, přesná příčina ale není známá.",/domaci//domaci/jmeli-se-kalamitne-rozsirilo-do-ctyr-kraju/r~a19c80a421a811ea926e0cc47ab5f122/,03-05-2020 19:50:14
r~ca1cae54218b11ea8776ac1f6b220ee8,vericich-cechu-pribylopodle-pruzkumu-je-jich-vice-nez-tretin,2019-12-18,13:16:00,False,"Věřících v Česku mírně přibylo, nejvíc mezi lidmi do 44 let","Více lidí navštěvuje kostel o Vánocích, aspoň jednou měsíčně na bohoslužbu zajde asi desetina věřících.",/domaci//domaci/vericich-cechu-pribylopodle-pruzkumu-je-jich-vice-nez-tretin/r~ca1cae54218b11ea8776ac1f6b220ee8/,03-05-2020 19:50:14
r~841c6f52218111ea84260cc47ab5f122,kdu-csl-napadne-zvyseni-rodicovske-u-ustavniho-soudu-novela,2019-12-18,12:32:00,True,"KDU-ČSL napadne zvýšení rodičovské u Ústavního soudu. Novela je diskriminační, říkají","Návrh předloží lidovci spolu s iniciativou #taképečujeme poté, co novelu podepíše prezident Miloš Zeman a vejde v účinnost.",/domaci//domaci/kdu-csl-napadne-zvyseni-rodicovske-u-ustavniho-soudu-novela/r~841c6f52218111ea84260cc47ab5f122/,03-05-2020 19:50:14
r~7f17b87a218311ea9b40ac1f6b220ee8,omezeni-cinnosti-33-financnich-uradu-nastane-hned-od-noveho,2019-12-18,12:19:00,False,"Od Nového roku omezí činnost 33 finančních úřadů. Podívejte se, jestli zavře ten váš","Úřady budou nově služby poskytovat v úřední dny pondělí a středa, tedy minimálně dva dny v týdnu, a budou je zajišťovat alespoň dva pracovníci správy.",/domaci//ekonomika/omezeni-cinnosti-33-financnich-uradu-nastane-hned-od-noveho/r~7f17b87a218311ea9b40ac1f6b220ee8/,03-05-2020 19:50:14
r~87b1642e217c11ea858fac1f6b220ee8,posta-ve-spicce-dorucovala-450000-baliku-loni-to-bylo-vic,2019-12-18,12:11:00,False,"Nápor zvládáme bez problémů, chlubí se pošta. V počtu balíků ji dotahuje Zásilkovna","Pošta posunula i nejzazší termíny, kdy je schopná balík doručit před Štědrým dnem.",/domaci//ekonomika/posta-ve-spicce-dorucovala-450000-baliku-loni-to-bylo-vic/r~87b1642e217c11ea858fac1f6b220ee8/,03-05-2020 19:50:14
r~87751952217111eab1410cc47ab5f122,desitky-tisic-bytu-po-okd-jsou-na-prodej-zajem-maji-zahranic,2019-12-18,12:00:00,True,Desítky tisíc hornických bytů po OKD jsou na prodej. Zájem mají zahraniční fondy,"Ve výroční zprávě Residomo ocenilo svůj nemovitý majetek na 31,7 miliardy korun. Při loňských tržbách 3,3 miliardy korun měla čistý zisk 1,2 miliardy.",/domaci//ekonomika/desitky-tisic-bytu-po-okd-jsou-na-prodej-zajem-maji-zahranic/r~87751952217111eab1410cc47ab5f122/,03-05-2020 19:50:14
